Source,Target,Weight,Date
C614,M1428,4,2004-04-16
C614,M1542,3,2004-04-16
C614,M1615,3,2004-05-03
C614,M1659,4,2004-12-06
C614,M1770,5,2004-05-03
C614,M1798,1,2004-05-03
C614,M1799,2,2004-05-03
C614,M1810,2,2004-05-03
C614,M1877,5,2004-04-16
C614,M1902,3,2004-04-16
C614,M1905,3,2004-08-21
C614,M2040,5,2004-08-21
C614,M2095,4,2004-04-16
C614,M2122,4,2004-08-03
C614,M2152,5,2004-04-16
C614,M2172,5,2004-07-05
C614,M2452,1,2004-08-21
C614,M2470,4,2004-08-21
C614,M2482,1,2004-04-16
C614,M2577,1,2004-05-03
C614,M2580,1,2004-05-03
C614,M2594,4,2004-05-03
C614,M2617,1,2004-04-16
C614,M2743,5,2004-07-27
C614,M2782,5,2004-05-03
C614,M2800,4,2004-05-03
C614,M2862,5,2004-05-03
C614,M2938,5,2004-07-05
C614,M2942,5,2004-04-17
C614,M3046,5,2004-07-05
C614,M3078,5,2004-07-05
C614,M3098,5,2004-04-16
C614,M3106,5,2004-04-16
C614,M3182,4,2005-01-08
C614,M3290,5,2004-08-21
C614,M3320,1,2004-07-27
C614,M3368,5,2004-05-03
C614,M3427,2,2004-05-03
C614,M3433,3,2004-05-03
C614,M3523,5,2004-08-21
C614,M3728,3,2004-04-16
C614,M3756,5,2004-05-03
C614,M3825,2,2004-04-16
C614,M3860,2,2004-04-16
C614,M3917,5,2005-03-19
C614,M3925,2,2004-05-03
C614,M3962,4,2004-07-27
C614,M4043,4,2004-07-27
C614,M4306,5,2004-08-14
C614,M4330,2,2004-08-21
C614,M4345,5,2004-07-27
C614,M4353,5,2005-05-20
C614,M4356,5,2004-05-03
C614,M4432,3,2004-07-27
C614,M4472,5,2004-07-27
C616,M299,4,2002-07-13
C616,M708,4,2002-07-13
C616,M798,4,2002-07-13
C616,M985,4,2002-10-06
C616,M1102,3,2002-07-13
C616,M1590,4,2002-10-06
C616,M1975,1,2002-10-06
C616,M2152,4,2002-07-13
C616,M2452,5,2002-10-06
C616,M2499,4,2002-10-06
C616,M2782,5,2002-07-13
C616,M3905,3,2002-10-06
C616,M4306,5,2002-07-13
C623,M758,2,2005-07-12
C623,M3106,5,2005-08-15
C623,M3282,4,2005-07-12
C623,M3610,3,2005-08-15
C623,M4306,5,2005-08-15
C624,M30,4,2005-11-07
C624,M1962,5,2005-11-07
C624,M2391,4,2005-10-24
C624,M3151,5,2005-11-07
C624,M3938,3,2005-11-07
C624,M4472,3,2005-11-07
C633,M1073,5,2005-10-28
C633,M1220,5,2004-10-01
C633,M1810,3,2005-10-28
C633,M1877,4,2005-10-28
C633,M4123,5,2005-10-28
C657,M268,2,2004-09-20
C657,M473,2,2004-12-04
C657,M1307,2,2004-06-11
C657,M1428,4,2004-06-11
C657,M1911,4,2004-07-27
C657,M2680,5,2004-08-09
C657,M3290,3,2004-07-27
C657,M3427,4,2004-06-11
C657,M3466,4,2004-08-08
C657,M3624,5,2005-06-10
C657,M3962,2,2004-10-21
C657,M4341,5,2004-10-24
C660,M30,4,2005-07-13
C660,M313,2,2005-07-28
C660,M3860,2,2005-07-28
C663,M30,4,2005-05-04
C663,M457,1,2005-05-04
C663,M483,4,2005-01-26
C663,M607,3,2005-01-26
C663,M1145,3,2005-01-26
C663,M1202,5,2005-01-26
C663,M1289,4,2005-01-26
C663,M1406,3,2005-01-26
C663,M1542,4,2005-01-26
C663,M1798,4,2005-01-26
C663,M1877,5,2005-01-26
C663,M2095,4,2005-01-26
C663,M2152,4,2005-01-26
C663,M2342,5,2005-05-04
C663,M2372,5,2005-01-26
C663,M2391,4,2005-05-04
C663,M2594,5,2005-01-26
C663,M2800,4,2005-01-26
C663,M2938,5,2005-01-26
C663,M2942,5,2005-01-26
C663,M3078,5,2005-01-26
C663,M3079,5,2005-01-26
C663,M3098,4,2005-01-26
C663,M3320,4,2005-05-04
C663,M3333,5,2005-05-04
C663,M3368,4,2005-01-26
C663,M3427,3,2005-01-26
C663,M3433,4,2005-01-26
C663,M3605,5,2005-01-26
C663,M3713,4,2005-04-19
C663,M3756,2,2005-05-04
C663,M3860,5,2005-05-04
C663,M3925,3,2005-05-04
C663,M3938,5,2005-01-26
C663,M3962,5,2005-01-26
C663,M4123,4,2005-01-26
C663,M4330,3,2005-01-26
C663,M4356,4,2005-05-04
C663,M4432,5,2005-05-04
C663,M4472,4,2005-05-04
C664,M171,3,2003-06-05
C664,M175,4,2005-12-28
C664,M199,4,2003-05-31
C664,M241,4,2003-05-30
C664,M571,5,2002-01-19
C664,M708,3,2002-01-19
C664,M798,4,2002-01-19
C664,M963,5,2005-02-03
C664,M985,1,2002-01-19
C664,M1144,4,2005-12-28
C664,M1220,2,2005-12-28
C664,M1542,4,2003-05-31
C664,M2122,4,2005-02-03
C664,M2209,5,2005-02-03
C664,M2452,5,2003-05-31
C664,M2554,4,2002-01-19
C664,M2782,4,2003-05-31
C664,M2862,5,2003-05-31
C664,M2953,4,2002-07-16
C664,M3106,3,2003-05-31
C664,M3148,3,2004-02-06
C664,M3290,4,2002-01-22
C664,M3538,4,2003-02-21
C664,M3605,5,2005-02-05
C664,M3730,5,2005-12-28
C664,M3833,5,2003-05-30
C664,M3925,2,2005-02-03
C664,M4155,4,2002-07-16
C664,M4306,4,2002-01-22
C664,M4345,5,2005-02-20
C664,M4364,4,2003-07-03
C664,M4432,3,2005-02-03
C665,M334,4,2005-11-14
C665,M631,2,2005-11-14
C665,M2913,5,2005-12-21
C665,M3713,1,2005-10-29
C682,M197,4,2005-09-02
C682,M313,4,2005-09-02
C682,M1962,5,2005-09-02
C682,M2152,3,2005-09-02
C682,M2612,4,2005-09-02
C682,M3860,4,2005-09-02
C682,M4123,5,2005-09-02
C684,M44,3,2002-02-16
C684,M58,4,2004-09-03
C684,M96,5,2004-06-12
C684,M118,5,2001-10-05
C684,M175,5,2002-03-21
C684,M180,4,2004-11-08
C684,M189,2,2004-02-09
C684,M191,5,2003-11-05
C684,M199,5,2001-10-26
C684,M222,3,2002-04-04
C684,M241,5,2001-10-06
C684,M256,5,2001-10-06
C684,M312,5,2001-10-06
C684,M313,5,2001-10-06
C684,M330,4,2004-04-27
C684,M348,3,2001-10-06
C684,M360,5,2002-08-27
C684,M393,4,2002-04-21
C684,M413,5,2004-10-07
C684,M457,5,2004-08-11
C684,M468,5,2004-06-05
C684,M483,3,2003-01-08
C684,M571,5,2001-10-05
C684,M607,4,2002-04-09
C684,M708,3,2001-12-12
C684,M749,1,2004-02-09
C684,M788,5,2002-02-16
C684,M789,5,2002-03-21
C684,M798,4,2002-07-06
C684,M832,5,2004-08-26
C684,M937,4,2004-02-09
C684,M963,5,2003-08-07
C684,M985,5,2001-10-05
C684,M1020,5,2004-04-29
C684,M1027,3,2004-02-09
C684,M1068,4,2003-08-05
C684,M1102,5,2002-11-30
C684,M1104,3,2002-04-21
C684,M1123,5,2003-06-05
C684,M1176,5,2003-05-02
C684,M1180,5,2003-01-08
C684,M1202,4,2004-02-09
C684,M1220,4,2004-09-20
C684,M1252,5,2004-06-05
C684,M1300,5,2003-05-28
C684,M1307,3,2004-07-29
C684,M1324,4,2001-10-06
C684,M1367,5,2003-10-30
C684,M1406,3,2004-02-09
C684,M1428,3,2004-08-26
C684,M1525,3,2002-02-16
C684,M1542,5,2001-12-08
C684,M1599,5,2001-11-25
C684,M1615,4,2002-02-16
C684,M1625,4,2004-06-24
C684,M1642,5,2004-11-02
C684,M1646,4,2002-04-21
C684,M1650,3,2001-12-08
C684,M1655,3,2001-12-08
C684,M1682,3,2001-10-06
C684,M1741,5,2004-02-09
C684,M1770,5,2002-03-21
C684,M1792,4,2002-04-21
C684,M1799,3,2001-10-06
C684,M1832,4,2003-08-26
C684,M1865,5,2004-12-22
C684,M1905,4,2004-01-28
C684,M1974,4,2002-02-16
C684,M1975,3,2002-03-26
C684,M1983,4,2003-09-05
C684,M2000,5,2001-10-06
C684,M2006,3,2004-09-21
C684,M2009,5,2002-04-21
C684,M2095,3,2001-10-05
C684,M2122,5,2001-10-06
C684,M2128,2,2001-10-06
C684,M2152,4,2002-02-16
C684,M2178,4,2001-12-13
C684,M2200,3,2003-08-12
C684,M2209,4,2001-12-08
C684,M2302,4,2001-12-08
C684,M2314,4,2002-04-21
C684,M2395,5,2001-10-05
C684,M2443,5,2002-02-16
C684,M2452,5,2002-11-30
C684,M2465,3,2001-10-06
C684,M2478,2,2002-01-12
C684,M2554,5,2001-10-05
C684,M2574,3,2003-08-30
C684,M2577,3,2002-04-21
C684,M2612,3,2003-07-16
C684,M2675,5,2003-09-10
C684,M2743,5,2003-08-30
C684,M2782,5,2001-10-06
C684,M2862,5,2001-12-08
C684,M2922,4,2003-06-03
C684,M2953,3,2002-02-16
C684,M2992,3,2004-05-06
C684,M3058,5,2002-03-26
C684,M3106,3,2002-03-21
C684,M3113,2,2003-07-29
C684,M3148,5,2003-08-10
C684,M3216,4,2003-10-30
C684,M3223,2,2004-06-23
C684,M3254,3,2003-10-27
C684,M3265,5,2003-12-05
C684,M3315,5,2004-03-03
C684,M3342,5,2001-12-20
C684,M3368,4,2002-04-21
C684,M3371,5,2004-07-29
C684,M3385,5,2004-02-09
C684,M3418,2,2004-02-09
C684,M3427,4,2003-01-18
C684,M3453,5,2001-12-08
C684,M3526,3,2002-04-21
C684,M3605,5,2001-10-06
C684,M3624,4,2004-06-05
C684,M3648,3,2004-09-04
C684,M3684,5,2001-10-06
C684,M3708,4,2004-11-01
C684,M3715,5,2003-01-08
C684,M3730,5,2004-02-09
C684,M3798,5,2003-10-30
C684,M3824,4,2004-06-02
C684,M3825,5,2003-08-10
C684,M3879,5,2004-10-23
C684,M3905,4,2002-12-26
C684,M3925,5,2003-10-27
C684,M3936,4,2002-04-21
C684,M3962,5,2004-02-09
C684,M4007,2,2004-06-05
C684,M4043,5,2003-08-10
C684,M4056,3,2001-12-19
C684,M4089,3,2002-11-01
C684,M4136,2,2004-02-09
C684,M4141,3,2001-12-20
C684,M4159,4,2003-06-03
C684,M4227,4,2001-10-06
C684,M4266,4,2004-09-09
C684,M4306,5,2001-10-05
C684,M4356,5,2003-07-12
C684,M4369,3,2004-02-09
C684,M4384,5,2004-10-28
C684,M4392,3,2004-02-09
C684,M4393,3,2001-10-05
C684,M4396,3,2004-11-09
C684,M4418,3,2001-12-19
C684,M4432,3,2004-07-29
C684,M4496,4,2003-09-05
C685,M5,3,2005-11-30
C685,M295,3,2005-11-30
C685,M305,3,2005-12-07
C685,M692,4,2005-12-01
C685,M711,4,2005-12-06
C685,M886,4,2005-07-06
C685,M1102,5,2005-10-27
C685,M1467,3,2005-12-08
C685,M1798,5,2005-11-07
C685,M1810,5,2005-11-22
C685,M2095,5,2005-11-23
C685,M2152,5,2005-12-07
C685,M2595,4,2005-12-01
C685,M2612,4,2005-11-14
C685,M2862,5,2005-11-30
C685,M2913,4,2005-10-24
C685,M2992,3,2005-12-12
C685,M3106,4,2005-12-07
C685,M3151,2,2005-11-29
C685,M3282,4,2005-09-20
C685,M3427,5,2005-11-29
C685,M3478,4,2005-12-07
C685,M3610,5,2005-11-07
C685,M3713,5,2005-12-05
C685,M3756,3,2005-09-20
C685,M3860,4,2005-09-20
C685,M3962,5,2005-07-22
C685,M4123,5,2005-12-07
C685,M4306,5,2005-12-07
C685,M4330,4,2005-12-08
C688,M191,5,2005-03-10
C688,M483,5,2005-02-21
C688,M985,2,2005-03-10
C688,M1020,5,2005-02-21
C688,M1307,5,2005-03-01
C688,M1435,5,2005-03-01
C688,M1798,5,2005-03-10
C688,M1905,5,2005-03-10
C688,M2172,5,2005-07-20
C688,M2452,5,2005-03-10
C688,M3151,2,2005-03-10
C688,M3610,5,2005-03-01
C688,M3638,3,2005-03-10
C688,M3938,5,2005-03-10
C688,M3962,5,2005-03-01
C688,M4100,4,2005-09-03
C692,M3427,2,2005-06-23
C695,M8,1,2005-10-10
C695,M83,3,2004-11-11
C695,M175,2,2004-12-30
C695,M199,4,2004-11-11
C695,M241,4,2004-12-03
C695,M313,4,2004-11-11
C695,M357,4,2005-08-16
C695,M482,2,2005-01-12
C695,M571,3,2004-11-11
C695,M577,3,2005-09-19
C695,M708,4,2004-11-11
C695,M798,3,2004-11-11
C695,M872,4,2005-08-16
C695,M886,4,2005-07-13
C695,M985,3,2004-12-03
C695,M1073,3,2005-09-19
C695,M1110,4,2005-07-13
C695,M1144,5,2004-11-11
C695,M1145,3,2004-11-11
C695,M1180,4,2004-11-11
C695,M1220,4,2005-09-19
C695,M1307,2,2005-07-13
C695,M1428,3,2004-11-11
C695,M1466,3,2004-11-11
C695,M1542,3,2004-11-11
C695,M1615,3,2004-11-11
C695,M1650,3,2004-11-11
C695,M1799,3,2004-12-03
C695,M1832,3,2004-11-11
C695,M1865,2,2005-05-29
C695,M1890,4,2004-11-11
C695,M1905,3,2005-05-29
C695,M1962,3,2005-08-01
C695,M2009,3,2005-10-12
C695,M2016,3,2005-05-29
C695,M2095,3,2004-11-11
C695,M2122,3,2004-11-11
C695,M2152,3,2004-12-03
C695,M2161,4,2004-12-27
C695,M2167,3,2005-07-13
C695,M2209,4,2005-07-13
C695,M2371,4,2004-12-30
C695,M2452,3,2005-07-13
C695,M2505,4,2005-08-16
C695,M2743,4,2004-12-30
C695,M2782,4,2004-11-11
C695,M2800,4,2005-05-29
C695,M2803,3,2005-07-13
C695,M2913,4,2005-07-13
C695,M2953,4,2004-12-30
C695,M3015,3,2005-07-13
C695,M3106,3,2004-12-03
C695,M3282,4,2005-07-13
C695,M3290,4,2004-11-11
C695,M3315,4,2005-07-13
C695,M3333,3,2005-10-10
C695,M3368,4,2004-12-03
C695,M3427,3,2004-11-11
C695,M3624,3,2005-08-01
C695,M3684,3,2004-11-11
C695,M3730,3,2004-11-11
C695,M3756,4,2004-12-30
C695,M3782,3,2005-07-13
C695,M3787,4,2005-05-29
C695,M3825,4,2004-11-11
C695,M3860,3,2004-12-03
C695,M3875,4,2005-07-13
C695,M3938,3,2004-12-03
C695,M4123,2,2005-08-01
C695,M4138,2,2005-05-29
C695,M4216,3,2004-11-11
C695,M4266,3,2005-05-29
C695,M4284,4,2004-12-30
C695,M4302,4,2004-11-11
C695,M4306,4,2004-12-03
C695,M4330,2,2004-12-30
C695,M4345,3,2005-05-29
C695,M4356,4,2004-12-30
C695,M4364,3,2004-11-11
C695,M4432,4,2004-11-11
C695,M4479,3,2005-10-12
C711,M313,4,2005-06-16
C711,M886,3,2005-08-05
C711,M1307,4,2005-06-16
C711,M2152,4,2005-06-16
C711,M2342,4,2005-08-24
C711,M3106,4,2005-06-16
C711,M3151,5,2005-06-28
C711,M3441,3,2005-10-19
C711,M3864,4,2005-11-28
C711,M4306,5,2005-06-16
C711,M4315,5,2005-06-20
C719,M197,5,2005-09-14
C719,M334,4,2005-09-14
C719,M406,5,2005-09-14
C719,M483,4,2005-09-14
C719,M551,4,2005-06-05
C719,M607,5,2005-09-14
C719,M696,3,2005-06-05
C719,M985,5,2005-09-14
C719,M1202,3,2005-09-14
C719,M1220,3,2005-09-14
C719,M1267,3,2005-09-14
C719,M1307,5,2005-06-05
C719,M1406,4,2005-06-05
C719,M1428,5,2005-06-05
C719,M1798,5,2005-06-05
C719,M1843,4,2005-09-14
C719,M2072,3,2005-06-05
C719,M2152,5,2005-06-05
C719,M2186,4,2005-09-14
C719,M2200,4,2005-09-14
C719,M2612,2,2005-06-05
C719,M2617,5,2005-09-14
C719,M3106,3,2005-06-05
C719,M3418,3,2005-09-14
C719,M3427,5,2005-06-05
C719,M3610,5,2005-06-05
C719,M3730,1,2005-06-08
C719,M3860,5,2005-09-14
C719,M3864,5,2005-12-20
C719,M3936,4,2005-09-14
C719,M3938,3,2005-12-20
C719,M4432,4,2005-09-14
C734,M8,1,2005-08-22
C734,M361,3,2005-06-14
C734,M668,3,2005-10-05
C734,M1255,4,2005-07-07
C734,M2913,5,2005-08-22
C734,M3290,2,2005-08-22
C734,M3917,5,2005-07-07
C735,M104,4,2005-02-02
C735,M111,3,2005-01-25
C735,M175,5,2005-01-25
C735,M187,5,2005-11-14
C735,M189,3,2005-01-25
C735,M191,4,2005-01-25
C735,M197,4,2005-01-25
C735,M290,4,2005-10-03
C735,M295,3,2005-01-25
C735,M312,5,2005-01-25
C735,M313,4,2005-02-02
C735,M329,5,2005-01-25
C735,M331,5,2005-01-25
C735,M378,4,2005-01-27
C735,M416,4,2005-07-18
C735,M424,1,2005-04-06
C735,M457,3,2005-01-25
C735,M494,4,2005-01-25
C735,M571,5,2005-01-25
C735,M607,3,2005-01-25
C735,M707,5,2005-10-04
C735,M708,3,2005-01-26
C735,M720,4,2005-01-25
C735,M758,4,2005-04-06
C735,M788,5,2005-01-25
C735,M798,3,2005-01-25
C735,M808,4,2005-01-26
C735,M881,5,2005-09-12
C735,M886,5,2005-05-10
C735,M1102,5,2005-02-28
C735,M1174,3,2005-01-25
C735,M1180,5,2005-01-25
C735,M1202,4,2005-01-25
C735,M1324,5,2005-12-19
C735,M1435,4,2005-01-25
C735,M1470,4,2005-01-25
C735,M1509,5,2005-01-25
C735,M1542,3,2005-01-25
C735,M1561,3,2005-01-26
C735,M1625,4,2005-01-25
C735,M1659,3,2005-01-25
C735,M1700,3,2005-01-24
C735,M1719,5,2005-05-27
C735,M1798,4,2005-01-25
C735,M1799,3,2005-01-25
C735,M1865,5,2005-01-26
C735,M1901,4,2005-01-25
C735,M1905,4,2005-01-25
C735,M1939,4,2005-07-06
C735,M1962,4,2005-01-25
C735,M2095,3,2005-01-25
C735,M2122,5,2005-01-25
C735,M2149,4,2005-10-03
C735,M2173,5,2005-07-05
C735,M2178,5,2005-01-25
C735,M2192,5,2005-07-06
C735,M2329,5,2005-01-31
C735,M2342,5,2005-01-25
C735,M2372,4,2005-01-26
C735,M2395,3,2005-01-25
C735,M2430,4,2005-01-25
C735,M2465,5,2005-01-25
C735,M2470,4,2005-03-04
C735,M2578,5,2005-03-28
C735,M2711,4,2005-04-25
C735,M2743,5,2005-08-09
C735,M2775,4,2005-01-25
C735,M2782,5,2005-01-25
C735,M2797,3,2005-05-17
C735,M2862,5,2005-01-25
C735,M2874,4,2005-01-25
C735,M2913,5,2005-06-14
C735,M2916,2,2005-02-15
C735,M2960,4,2005-01-26
C735,M2986,4,2005-03-09
C735,M3079,3,2005-01-25
C735,M3085,3,2005-01-25
C735,M3113,3,2005-01-26
C735,M3151,5,2005-01-25
C735,M3157,2,2005-06-01
C735,M3161,3,2005-01-26
C735,M3274,5,2005-01-25
C735,M3282,5,2005-04-12
C735,M3290,5,2005-01-26
C735,M3385,5,2005-01-25
C735,M3427,3,2005-01-25
C735,M3463,4,2005-01-25
C735,M3505,4,2005-11-28
C735,M3579,1,2005-01-26
C735,M3624,4,2005-01-25
C735,M3626,5,2005-01-25
C735,M3689,4,2005-12-19
C735,M3713,4,2005-09-19
C735,M3728,5,2005-01-25
C735,M3756,4,2005-01-25
C735,M3787,4,2005-08-06
C735,M3817,3,2005-01-25
C735,M3824,5,2005-02-02
C735,M3864,5,2005-12-04
C735,M3893,5,2005-06-14
C735,M3903,5,2005-01-25
C735,M3917,5,2005-01-25
C735,M3925,3,2005-01-25
C735,M3938,2,2005-04-06
C735,M3962,5,2005-01-25
C735,M4080,4,2005-01-25
C735,M4227,3,2005-01-25
C735,M4266,3,2005-01-25
C735,M4306,4,2005-01-26
C735,M4345,5,2005-01-25
C735,M4355,1,2005-01-25
C735,M4356,4,2005-01-25
C735,M4432,4,2005-04-07
C735,M4472,1,2005-01-31
C739,M720,4,2003-12-04
C739,M1746,3,2004-08-23
C739,M2391,4,2004-08-23
C739,M2578,1,2005-04-08
C739,M3320,4,2005-12-01
C739,M3624,3,2004-06-28
C739,M3917,4,2005-02-27
C739,M4465,4,2005-05-15
C742,M8,4,2005-05-18
C742,M175,4,2005-05-18
C742,M223,5,2005-04-18
C742,M290,2,2005-04-20
C742,M313,4,2005-04-18
C742,M329,3,2005-04-20
C742,M424,4,2005-05-08
C742,M501,4,2005-05-04
C742,M571,5,2005-11-08
C742,M720,5,2005-04-18
C742,M758,4,2005-04-17
C742,M788,5,2005-04-20
C742,M919,2,2005-06-01
C742,M1110,2,2005-04-18
C742,M1180,4,2005-05-04
C742,M1255,4,2005-04-17
C742,M1329,2,2005-06-04
C742,M1428,5,2005-04-17
C742,M1481,4,2005-07-12
C742,M1509,3,2005-04-20
C742,M1542,4,2005-04-18
C742,M1665,5,2005-04-18
C742,M1700,3,2005-06-14
C742,M1707,4,2005-05-18
C742,M1719,4,2005-04-21
C742,M1865,5,2005-04-17
C742,M1905,4,2005-04-18
C742,M1962,3,2005-04-17
C742,M1965,3,2005-07-31
C742,M2112,4,2005-06-01
C742,M2122,4,2005-10-14
C742,M2173,4,2005-04-18
C742,M2178,4,2005-06-01
C742,M2329,4,2005-04-20
C742,M2342,5,2005-04-17
C742,M2372,4,2005-04-17
C742,M2391,4,2005-04-17
C742,M2711,3,2005-04-17
C742,M2862,4,2005-04-20
C742,M2874,4,2005-05-18
C742,M2899,4,2005-04-18
C742,M3151,5,2005-04-17
C742,M3274,5,2005-04-17
C742,M3282,5,2005-04-20
C742,M3320,4,2005-04-17
C742,M3824,4,2005-05-18
C742,M3860,2,2005-04-17
C742,M3903,4,2005-06-01
C742,M3917,4,2005-04-20
C742,M3925,5,2005-04-17
C742,M3938,4,2005-04-17
C742,M3962,4,2005-04-18
C742,M4109,4,2005-04-20
C742,M4227,4,2005-04-18
C742,M4266,1,2005-04-20
C742,M4306,4,2005-04-18
C742,M4345,4,2005-04-17
C742,M4353,4,2005-08-23
C742,M4465,4,2005-04-18
C742,M4472,1,2005-10-08
C744,M30,4,2004-06-19
C744,M83,4,2004-09-07
C744,M108,2,2004-11-12
C744,M275,5,2003-10-01
C744,M406,4,2005-11-04
C744,M468,1,2004-06-28
C744,M652,4,2004-09-07
C744,M809,5,2004-03-05
C744,M862,2,2004-08-18
C744,M886,4,2005-06-02
C744,M1110,5,2004-07-07
C744,M1145,3,2004-08-24
C744,M1226,1,2004-05-18
C744,M1482,2,2004-06-28
C744,M1645,4,2004-01-30
C744,M1692,5,2004-07-23
C744,M1905,3,2004-01-30
C744,M2112,1,2004-01-30
C744,M2171,4,2004-07-07
C744,M2200,2,2003-11-04
C744,M2452,3,2004-05-02
C744,M2580,4,2004-01-30
C744,M2589,2,2004-04-05
C744,M2643,3,2005-09-26
C744,M2675,1,2003-10-31
C744,M2680,4,2003-11-19
C744,M2699,4,2004-05-02
C744,M2743,5,2004-01-19
C744,M3320,2,2004-02-24
C744,M3371,4,2003-12-11
C744,M3624,5,2004-06-10
C744,M3756,3,2003-10-13
C744,M3778,2,2004-09-02
C744,M3962,5,2003-12-11
C744,M4306,4,2004-08-10
C744,M4389,2,2004-01-30
C748,M223,3,2004-08-25
C748,M381,3,2005-03-13
C748,M623,5,2005-03-13
C748,M758,1,2005-03-13
C748,M1220,5,2004-10-11
C748,M1300,3,2004-11-12
C748,M2112,4,2004-08-17
C748,M2372,3,2005-02-11
C748,M2423,4,2004-09-13
C748,M2734,2,2004-09-03
C748,M2874,3,2005-02-08
C748,M3333,3,2005-01-28
C748,M3385,4,2005-02-02
C748,M3624,2,2004-08-17
C748,M4266,5,2004-09-12
C748,M4384,3,2004-11-11
C750,M191,5,2005-11-15
C750,M197,3,2004-11-11
C750,M299,2,2004-11-11
C750,M563,4,2005-11-15
C750,M1220,3,2004-11-11
C750,M1267,2,2005-06-10
C750,M1428,5,2005-11-15
C750,M1495,5,2005-11-15
C750,M1566,4,2005-05-19
C750,M1607,3,2005-10-13
C750,M1754,3,2005-11-15
C750,M1810,5,2005-11-15
C750,M1843,4,2004-08-02
C750,M1905,5,2004-12-15
C750,M1994,2,2005-11-15
C750,M2095,5,2005-06-10
C750,M2162,5,2005-11-15
C750,M2290,5,2005-11-15
C750,M2441,5,2005-11-15
C750,M2457,4,2005-06-22
C750,M2580,5,2005-08-05
C750,M2809,2,2005-11-15
C750,M2874,2,2005-07-08
C750,M2931,2,2005-02-16
C750,M2938,2,2005-11-15
C750,M2992,5,2005-01-19
C750,M3079,5,2005-11-15
C750,M3151,1,2005-06-15
C750,M3181,4,2004-11-24
C750,M3197,3,2005-02-14
C750,M3256,1,2004-12-03
C750,M3282,1,2005-06-10
C750,M3333,2,2005-11-10
C750,M3364,5,2005-11-15
C750,M3495,4,2005-11-15
C750,M3624,3,2005-06-10
C750,M3825,5,2005-01-19
C750,M3864,5,2005-11-28
C750,M3890,4,2004-12-03
C750,M3928,5,2005-11-15
C750,M3938,3,2005-05-03
C750,M3962,5,2005-11-15
C750,M4033,5,2005-11-15
C750,M4159,1,2005-11-15
C750,M4266,3,2005-04-19
C750,M4315,3,2005-05-25
C750,M4356,3,2004-12-03
C750,M4389,5,2005-01-19
C750,M4420,1,2004-12-03
C750,M4432,5,2005-11-15
C750,M4472,2,2004-11-11
C756,M30,3,2004-06-05
C756,M156,3,2005-09-03
C756,M197,4,2004-10-11
C756,M199,4,2004-11-05
C756,M256,3,2005-08-24
C756,M294,4,2005-09-28
C756,M329,2,2005-06-17
C756,M357,4,2004-06-05
C756,M358,4,2004-06-05
C756,M406,3,2005-08-10
C756,M443,2,2004-06-07
C756,M457,1,2004-10-04
C756,M494,1,2005-04-11
C756,M504,1,2004-10-29
C756,M516,5,2005-02-05
C756,M566,1,2005-09-01
C756,M571,3,2004-06-05
C756,M645,2,2005-09-26
C756,M682,4,2005-04-26
C756,M720,4,2004-07-29
C756,M788,1,2005-06-06
C756,M886,2,2005-06-10
C756,M937,1,2004-11-10
C756,M989,3,2005-10-29
C756,M1001,2,2005-03-11
C756,M1027,2,2004-07-06
C756,M1110,3,2004-06-07
C756,M1128,1,2005-03-15
C756,M1145,1,2004-06-07
C756,M1180,2,2004-06-10
C756,M1191,2,2004-12-23
C756,M1202,2,2004-07-13
C756,M1428,3,2004-06-05
C756,M1552,1,2004-05-25
C756,M1622,3,2005-05-03
C756,M1692,3,2004-07-06
C756,M1798,3,2004-07-06
C756,M1843,1,2004-07-13
C756,M2016,3,2004-12-13
C756,M2077,3,2004-12-28
C756,M2103,2,2005-03-28
C756,M2112,2,2004-11-09
C756,M2122,1,2004-06-10
C756,M2153,1,2004-07-13
C756,M2248,4,2005-10-04
C756,M2292,1,2004-07-06
C756,M2302,3,2005-06-06
C756,M2342,1,2004-11-15
C756,M2372,3,2005-02-18
C756,M2391,4,2005-08-16
C756,M2423,4,2004-12-28
C756,M2595,4,2004-10-12
C756,M2622,3,2004-12-20
C756,M2699,2,2004-06-10
C756,M2743,3,2004-12-16
C756,M2848,2,2004-07-06
C756,M2862,2,2004-06-10
C756,M2992,2,2005-10-04
C756,M3086,1,2005-04-18
C756,M3095,3,2004-09-30
C756,M3282,3,2005-05-16
C756,M3290,3,2004-07-06
C756,M3356,1,2004-06-20
C756,M3404,4,2005-05-10
C756,M3418,1,2004-07-13
C756,M3427,1,2004-07-13
C756,M3520,2,2005-03-15
C756,M3612,1,2005-02-21
C756,M3624,2,2004-10-04
C756,M3638,1,2004-07-13
C756,M3703,5,2005-05-16
C756,M3798,2,2004-07-06
C756,M3893,3,2005-05-24
C756,M4042,3,2005-01-03
C756,M4043,3,2004-06-07
C756,M4123,3,2004-07-06
C756,M4174,3,2005-01-06
C756,M4266,1,2005-02-28
C756,M4331,4,2005-04-26
C756,M4356,3,2004-11-29
C756,M4378,3,2005-05-11
C756,M4420,1,2004-10-06
C756,M4432,3,2004-06-05
C756,M4490,1,2004-10-06
C766,M175,4,2005-08-08
C766,M191,5,2005-08-08
C766,M197,3,2005-07-14
C766,M223,4,2005-08-08
C766,M290,4,2005-01-31
C766,M406,3,2005-09-13
C766,M457,4,2004-08-31
C766,M468,4,2004-04-17
